70,512,10,20,WALLFILLER,
270,232,10,20,WALLFILLER,
70,302,10,20,WALLFILLER,
70,42,10,50,WALL,
170,392,10,50,WALL,
70,462,10,50,WALL,
270,442,10,20,WALLFILLER,
270,392,10,50,WALL,
860,322,10,50,WALL,
170,532,10,50,WALL,
170,42,10,50,WALL,
370,322,10,50,WALL,
123,64,10,0,PLAYER,
525,354,0,0,END,
94,25,10,6,EVIL,
743,215,1,5,EVIL,
502,357,1,5,EVIL,
1232,219,1,5,EVIL,
1,252,50,50,ZONE,
1,112,50,50,ZONE,
1,182,50,50,ZONE,
1,392,50,50,ZONE,
1,462,50,50,ZONE,
1,602,50,50,ZONE,
1,-8,100,100,ZONE,
1,532,50,50,ZONE,
1,322,50,50,ZONE,
